"OBJECTID","Join_Count","TARGET_FID","ISO","NAME_0","NAME_1","HASC_1","TYPE_1","ENGTYPE_1","Region","Area","year_sur","level_sur","poor_ppp55","sh_b40","sh_t60","Violence","Dis_risk","Pop","Pop_dens","VIIRS","VIIRS_dens","CountryCode","y1","y2","y3","y4","y5","y6","y7","y8","y9","y10","y11","y13","y15","y16","y17","y18","y20","y21","y22","y23","y24","y25","y26","y27","y30","y31","y32","y33","y34","y35","y36","y40","y41","y44","y45","y46","y47","y48","y49","y50","y51","y52","y53","y54","y55","y56","y57","y59","y60","y61","y69","y70","y71","y72","y73","y74","y75","y82","y83","y84","y85","y86","y87","y88","y89","y92","y102","y104","y106","y108","y109","y110","y111","y112","y113","y114","y115","y116","y117","y118","y119","y120","y121","y122","y123","y124","y125","y126","y127","y128","y129","y130","y131","y132","y133","y138","y149","y155","y158","y161","y162","y163","y164","y165","y166","y167","y183","y184","y185","y186","y187","y192","y194","y195","y196","y197","y198","y199","y200","y201","y202","y203","y207","y208","y209","y210","y211","y229","y230","y231","risk_perc","risk_area","bio_perc","bio_area"
658,0,660,"VEN","Venezuela","Portuguesa"," ","Estado","State"," ",19982.8350867823,NA," ",NA,NA,NA,NA,0.552173913043478,1077313.21882856,53.9119306219543,28060.7811802775,0.026047003498936,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0307017543859649,613.508094770175,1,19982.8350868
659,1,661,"VEN","Venezuela","Sucre"," ","Estado","State"," ",11245.696839737,NA," ",NA,NA,NA,1,0.569230769230769,992679.177229799,88.2719133706452,29525.2257858813,0.0297429687890455,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0078740157480315,88.5487940133858,0.947468002225932,10654.937918349
660,3,662,"VEN","Venezuela","T‡chira"," ","Estado","State"," ",11001.8800670732,NA," ",NA,NA,NA,3,1.74615384615385,1680852.50440404,152.778660934012,21024.3078661785,0.0125081218078875,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.201550387596899,2217.4331918186,1,11001.8800671
661,0,663,"VEN","Venezuela","Trujillo"," ","Estado","State"," ",8301.11587501795,NA," ",NA,NA,NA,NA,1.0531914893617,982143.59710288,118.314647318516,17910.179630477,0.0182358055210137,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.07,581.0781112514,0.999097337144576,8293.62276606105
662,1,664,"VEN","Venezuela","Vargas"," ","Estado","State"," ",1029.67862822806,NA," ",NA,NA,NA,1,1.09090909090909,417435.499797821,405.403674849667,11269.2470904738,0.0269963793111316,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.965978128797084,994.647034559964
663,1,665,"VEN","Venezuela","Yaracuy"," ","Estado","State"," ",6423.34963437119,NA," ",NA,NA,NA,1,1.13513513513514,831680.70407176,129.477726017195,13155.0774530694,0.0158174614231934,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.999416455942424,6419.60132686113
664,1,666,"VEN","Venezuela","Zulia"," ","Estado","State"," ",45201.6557011754,NA," ",NA,NA,NA,3,0.542471042471042,4414355.08476506,97.6591458053663,145945.284871582,0.03306151908243,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0685714285714286,3099.54210522514,0.990817060352935,44786.5716249485
1,0,1,"ATG","Antigua and Barbuda","Barbuda","AG.BB","Dependency","Dependency"," ",166.434208928611,NA," ",NA,NA,NA,NA,0.666666666666667,1783.40412270278,10.7153699601969,83.0781928002834,0.0465840533520676,"AG.BB",NA,0.272108853,0.026425818,NA,NA,26.99166679,0,152.0857239,100,7.99643755,0.010162868,0.578252017,NA,NA,NA,NA,1.001936393,NA,0.072455086,161.0601654,0.138299735,NA,5.732266903,NA,NA,NA,17,NA,0,0,0.500598788,0.019161677,39.58456242,NA,NA,NA,NA,NA,NA,0.008485144,NA,1.547413356,0,NA,NA,NA,0,0,NA,350.3064516,0,0,NA,NA,NA,6,NA,3.482820272,0.5002873,12.16510391,0.873464873,0.14995553,0.079088136,0.30039373,NA,NA,NA,NA,NA,NA,NA,0.00046444,NA,4.362617525,0.000348264,0.324304869,NA,0.000348264,33.62746811,4.99e-05,5.811290264,26.684,0,NA,0.002232642,0.003672828,1815.27417,1077,10.04064751,7.081532478,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35.42921448,23.29555511,NA,NA,3.303008954,1.079530155,1.060725545,NA,NA,NA,NA,NA,NA,NA,NA,0.105389208,0,NA,0.001197605,152.085723876953,NA,1.877209315,0.002994012,0,0.282279601,0.11676646,0.18143712,NA,NA,0,0
117,0,3,"ATG","Antigua and Barbuda","Saint George","AG.GE","Parish","Parish"," ",28.6175194626705,NA," ",NA,NA,NA,NA,NA,8668.47885131836,302.90811412309,778.752093136311,0.089837225941651,"AG.GE",NA,0.272108853,0.122730851,NA,NA,0,0,26.29721069,100,7.99643755,7.99643755,12.98880005,NA,NA,NA,NA,1.364817995,NA,0.034843206,158.5735168,0.127278887,NA,5.732266903,NA,NA,NA,17,NA,0,0,0.142857134,0.668989539,152.9664416,NA,NA,NA,NA,NA,NA,0.038425667,NA,1.156378626,0,NA,NA,NA,0,0,NA,256.4375,0,0,NA,NA,NA,6,NA,NA,0.506422732,12.16510391,12.16510391,0.167552679,0.086669381,NA,NA,NA,NA,NA,NA,NA,NA,0.000534783,NA,4.705853827,0.000389988,0.509095852,NA,0.000389988,33.62746811,33.62746811,6.604545593,26.684,26.684,NA,0.002246468,0.006297101,8552.068359,6218,277.1404419,236.4509277,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.368528605,9.006767273,NA,NA,3.374489546,1.076142915,0.949319637,NA,NA,NA,NA,NA,NA,NA,NA,0.006968642,0,NA,0,26.2972106933594,60.50246723,1.697471882,0.013937283,0,0.384232256,0.083623692,0.04878049,1,28.6175194627,0,0
2,0,4,"ATG","Antigua and Barbuda","Saint John","AG.JO","Parish","Parish"," ",77.5091614039837,NA," ",NA,NA,NA,NA,2,50824.2939109802,655.719827054767,2583.87219248712,0.0508393131247986,"AG.JO",NA,0.272108853,0.122730851,NA,NA,0,0,71.2338562,100,7.99643755,7.99643755,22.75830078,NA,NA,NA,NA,1.364817995,NA,0.014012739,NA,0.13132513,NA,5.732266903,NA,NA,NA,17,NA,0,0,0.10191083,0.600000024,606.8706977,NA,NA,NA,NA,NA,NA,0.034429049,NA,1.150339668,0,NA,NA,NA,0,0,NA,253.6477273,0,0,NA,NA,NA,6,NA,NA,0.506422732,12.16510391,12.16510391,0.163823714,0.083291279,NA,NA,NA,NA,NA,NA,NA,NA,0.000536152,NA,4.754082819,0.000390241,0.504908316,NA,0.000390241,33.62746811,33.62746811,6.613333225,26.684,26.684,NA,0.002189652,0.006445811,55962.72656,35396,682.3449097,496.8985596,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,3.371983926,1.073757159,0.984191266,NA,NA,NA,NA,NA,NA,NA,NA,0.008917198,0,NA,0,71.2338562011719,181.1157298,1.782192691,0.1566879,0.178633928,0.388618426,0.06878981,0.049681529,1,77.509161404,0,0
3,0,5,"ATG","Antigua and Barbuda","Saint Mary","AG.MA","Parish","Parish"," ",67.5351519362121,NA," ",NA,NA,NA,NA,4,7646.02809906006,113.215531169336,463.284830972552,0.0605915679317873,"AG.MA",NA,0.272108853,0.122730851,NA,NA,26.90833473,0,62.10822296,100,7.99643755,7.99643755,4.212349892,NA,NA,NA,NA,1.364817995,NA,0.0147929,NA,0.139851379,NA,5.732266903,NA,NA,NA,17,NA,0,0,0.616863906,0.229289934,138.6027712,NA,NA,NA,NA,NA,NA,0.037460525,NA,1.300335056,0,NA,NA,NA,0,0,NA,250.0131579,0,0,NA,NA,NA,6,NA,3.788833141,0.506422732,12.16510391,12.16510391,0.15524574,0.080771334,0.645275593,NA,NA,NA,NA,NA,NA,NA,0.000582693,NA,4.761873478,0.00041378,0.518965981,NA,0.00041378,33.62746811,33.62746811,6.6960783,26.684,26.684,NA,0.002167302,0.00854564,8472.72168,6627,126.996666,106.7008438,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21.32509995,34.33538818,NA,NA,3.364830812,1.165354919,1.0099588,NA,NA,NA,NA,NA,NA,NA,NA,0.00295858,0,NA,0,62.1082229614258,158.9394948,1.807994854,0.016272191,0,0.380713321,0.05177515,0.068047345,1,67.5351519362,0,0
118,0,6,"ATG","Antigua and Barbuda","Saint Paul","AG.PA","Parish","Parish"," ",50.7020445720511,NA," ",NA,NA,NA,NA,NA,8353.77717590332,164.762136249398,539.752263963223,0.0646117621523532,"AG.PA",NA,0.272108853,0.122730851,NA,NA,26.90833473,0,46.63701248,100,7.99643755,7.944214482,3.698019981,NA,NA,NA,NA,1.364817995,NA,0.045454539,NA,0.141133866,NA,5.732266903,NA,NA,NA,17,NA,0,0,0.25691697,0.610671878,124.4891984,NA,NA,NA,NA,NA,NA,0.039533648,NA,1.355990561,0,NA,NA,NA,0,0,NA,244.9074074,0,0,NA,NA,NA,6,NA,NA,0.506422732,12.16510391,12.09678581,0.15084593,0.080127036,NA,NA,NA,NA,NA,NA,NA,NA,0.000558571,NA,4.762429487,0.000395984,0.483140563,NA,0.000395984,33.62746811,33.40730101,6.752500057,26.684,26.509,NA,0.002306599,0.009988511,7767.83252,6470,166.2593536,138.7310181,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23.69688606,50.81132889,NA,NA,3.363759875,1.16368429,1.021636655,NA,NA,NA,NA,NA,NA,NA,NA,0.005928853,0,NA,0,46.6370124816895,84,1.798801443,0.005928853,0.019402429,0.355285575,0.039525691,0.035573121,1,50.7020445721,0,0
119,0,7,"ATG","Antigua and Barbuda","Saint Peter","AG.PE","Parish","Parish"," ",37.9115777717266,NA," ",NA,NA,NA,NA,NA,5422.12570166588,143.020312536545,369.703389793634,0.0681842159579679,"AG.PE",NA,0.272108853,0.122730851,NA,NA,0,0,34.8496933,100,7.99643755,7.99643755,3.86991024,NA,NA,NA,NA,1.364817995,NA,0.043927643,NA,0.128927921,NA,5.732266903,NA,NA,NA,17,NA,0,0,0.219638228,0.537467659,100.5188859,NA,NA,NA,NA,NA,NA,0.03780292,NA,1.211330999,0,NA,NA,NA,0,0,NA,252.6428571,0,0,NA,NA,NA,6,NA,3.70293498,0.506422732,12.16510391,12.16510391,0.162181456,0.084310803,0.579527557,NA,NA,NA,NA,NA,NA,NA,0.000527411,NA,4.682896899,0.000386484,0.489674947,NA,0.000386484,33.62746811,33.62746811,6.656666279,26.684,26.684,NA,0.002314644,0.007261955,4890.595215,6633,146.9284821,190.331665,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.368933201,6.797572613,NA,NA,3.374489546,1.108703003,0.983132928,NA,NA,NA,NA,NA,NA,NA,NA,0.005167958,0,NA,0,34.8496932983398,78.38433618,1.704372719,0.007751937,0,0.36803505,0.090439267,0.095607229,1,37.9115777717,0,0
4,0,8,"ATG","Antigua and Barbuda","Saint Philip","AG.PH","Parish","Parish"," ",48.0113108530219,NA," ",NA,NA,NA,NA,2,3184.00854873657,66.3178841020161,230.874968424439,0.0725107878608088,"AG.PH",NA,0.272108853,0.122730851,NA,NA,0,0,44.14675522,100,7.99643755,7.99643755,2.421979904,NA,NA,NA,NA,1.364817995,NA,0.022727273,NA,0.128394,NA,5.732266903,NA,NA,NA,17,NA,0,0,0.404958695,0.338842958,67.87347531,NA,NA,NA,NA,NA,NA,0.040634342,NA,1.242621656,0,NA,NA,NA,0,0,NA,244.2727273,0,0,NA,NA,NA,6,NA,NA,0.506422732,12.16510391,12.16510391,0.154789955,0.07882938,NA,NA,NA,NA,NA,NA,NA,NA,0.000570376,NA,4.645333831,0.000414867,0.447377351,NA,0.000414867,33.62746811,33.62746811,6.720588207,26.684,26.684,NA,0.002463926,0.008505963,2950.646484,2378,71.62261963,53.86579514,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.10784483,16.10049248,NA,NA,3.374489546,1.124938556,1.007756905,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,0,44.1467552185059,NA,1.718256134,0.002066116,0,0.344005764,0.142561987,0.088842973,1,48.011310853,0,0
139,0,2,"ATG","Antigua and Barbuda","Redonda","AG.RD","Dependency","Dependency"," ",0.945848606133217,NA," ",NA,NA,NA,NA,NA,74.7764358520508,79.0575102264505,0,0,"AG.RD",NA,NA,0.019257968,NA,NA,0,0,0.870901227,100,0.182416186,0.182416186,0,NA,NA,NA,NA,0.745607108,NA,0,183.0509033,0.193637001,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0.006402889,NA,0.529937551,0,NA,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,0.384791255,4.803231716,4.803231716,0.227286905,0.105893526,NA,NA,NA,NA,NA,NA,NA,NA,1.36e-05,NA,4.627281157,3.51e-05,0.387261153,NA,3.51e-05,10.28895855,10.28895855,6.699999809,9.466,9.466,NA,0.002518477,0.002591304,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,3.415113926,0.805517596,1.079535539,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,0,0.870901226997375,NA,1.77570141,0,NA,0.376840722,0.666666687,0.333333343,NA,NA,0,0
5,0,9,"ARG","Argentina","Buenos Aires","AR.BA","Provincia","Province","LAC",476816.768372168,2014,"province",0.1166983,0.5551544,0.6149923,NA,0.185076645626691,16974043.3642803,35.5986712091293,1393065.04029902,0.0820703123234941,"AR.BA",NA,0.003924502,0.021779263,NA,67.40726471,15.83033371,0.000290806,0,0,48.23147964,1.624671507,0.944588959,NA,NA,NA,NA,0.768896212,NA,0.770350218,NA,0.106990408,NA,22.28652,NA,NA,NA,6.544690609,NA,4241.262207,0.013788278,0.005976098,0.051008895,163456.4705,0.540311217,NA,NA,NA,NA,NA,0.078252923,NA,0.645933559,0,0.385039002,NA,NA,8.357531548,354.4648132,NA,175.0265505,0.017598247,0.000303954,0.614960968,NA,NA,2.433834553,NA,2.154021215,0.54376713,372.6992188,13.49566642,0.035239176,0.01528028,0.553001006,NA,NA,306680.0625,11454938,800339.3125,1989982.625,22,0.107414217,NA,2.294772481,0.039050334,0.160068142,NA,0.039050334,174.7788239,8.606276165,7.976799011,151.593,6.952,NA,3.04e-05,0.000141187,18132736,11373246,51.94543839,36.97424698,NA,NA,NA,NA,NA,NA,0.017984601,0.046934199,0.116698302,NA,NA,NA,NA,11213.32324,3.645433903,8457.893555,NA,2.795111625,0.992521871,0.273354936,NA,NA,NA,NA,NA,NA,NA,NA,0.091122158,0,1.089828546,0.005819855,307599.125,25.62360304,0.551956802,0.008921286,0.421790987,0.169466227,0.017211372,0.049299195,0.015631978561858,7453.5895011255,0,0
6,0,10,"ARG","Argentina","C—rdoba","AR.CB","Provincia","Province","LAC",229430.75545121,2014,"province",0.1274633,0.0630216,0.0609837,NA,0.0780079330101366,3579620.94863371,15.6021843784363,317922.867657747,0.0888146740171173,"AR.CB",NA,0.028720887,NA,NA,66.77352142,18.03064537,0.001950653,0,0,9.997986794,0.93438217,0.619345009,NA,NA,NA,NA,NA,NA,0.680717707,NA,NA,NA,23.07480049,NA,NA,NA,9.40601635,NA,7266.109863,0.043998089,0.033063088,0.013962366,40510.62604,0.630999982,NA,NA,NA,NA,NA,NA,NA,NA,0,0.301474333,NA,NA,27.96658134,2032.08252,NA,172.8508902,0.002429918,9.49e-05,0.698525667,NA,NA,10.73233128,NA,1.53794578,NA,77.44495392,6.994412461,NA,NA,0.500762582,NA,NA,84502.75,2468143,181485.9375,449441.4375,13,NA,NA,NA,NA,NA,NA,NA,41.13407135,4.715701885,7.008123875,35.583,3.544,NA,NA,NA,3636188.25,2619308,20.58542824,15.8605566,NA,NA,NA,NA,NA,NA,0.023965299,0.051470101,0.127463296,NA,NA,NA,NA,14559.53906,8.816160202,9314.196289,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.20337522,0,1.868613799,0.008093741,165146.03125,20.17909091,NA,0.004569822,0.146293283,NA,0.03481622,0.019451153,0.00840336134453781,1927.98954160504,0,0
8,0,12,"ARG","Argentina","Chaco","AR.CC","Provincia","Province","LAC",124202.624996963,2014,"province",0.2840599,0.0250107,0.0083564,NA,0.21937984496124,1140620.05941637,9.18354229183368,100090.998186313,0.087751392201122,"AR.CC",NA,0.005319226,NA,NA,95.74974823,22.68813133,8.55e-07,0,0,2.628642797,0.472264597,0.212477013,NA,NA,NA,NA,NA,NA,0.275271952,NA,NA,NA,19.81442642,NA,NA,NA,12.15160847,NA,59934.89844,0.598327219,0.483694226,0.001807997,12909.77104,0.084600471,NA,NA,NA,NA,NA,NA,NA,NA,0,0.290362954,NA,NA,9.474661827,5678.628906,NA,367.6397592,0.000428177,5.55e-05,0.709637046,NA,NA,26.66466141,NA,1.146697035,NA,13.95481586,4.968892013,NA,NA,0.640721424,NA,NA,42523.07813,1008368.188,115639.1172,316823.0625,8,NA,NA,NA,NA,NA,NA,NA,12.69929123,4.961385321,8.000092506,10.694,3.956,NA,NA,NA,1143208.5,872895,10.78846455,8.714068413,NA,NA,NA,NA,NA,NA,0.038125701,0.1036807,0.284059912,NA,NA,NA,NA,6943.669434,6.931831837,4259.467773,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.196502313,0,0.415147897,8.04e-05,100170.7734375,24.20092379,NA,0.00159856,0.006709327,NA,0.003863898,0.037179764,0.0114329268292683,1419.99952359375,0.0810810810810811,10070.4831078649
9,0,13,"ARG","Argentina","Chubut","AR.CH","Provincia","Province","LAC",429158.069557476,2014,"province",0.06213,0.0069956,0.0159703,NA,0.0857775318206973,531871.725124922,1.23933758410592,86544.8621210009,0.162717546417182,"AR.CH",NA,0.110515788,0.003745446,NA,18.26216698,10.74225044,0.015177821,16148.57129,7.200733185,0.675136745,0.047002385,0.059255604,NA,NA,NA,NA,0.514871051,NA,0.012795333,NA,0.149475016,NA,34.89823532,NA,NA,NA,0.216449752,NA,7913.762207,0.035287883,0.037176903,0.01285411,5663.288158,1.253132582,NA,NA,NA,NA,NA,0.010386149,NA,0.50341637,0,0.933390498,NA,NA,1.334629536,105.6194077,NA,360.1734918,0.00015119,1.11e-05,0.066609494,NA,NA,9.578947067,NA,0.572962246,0.518656564,12.64353752,2.205768816,0.021752007,0.016990458,0.218204182,NA,80425,7081.580078,293544.5,14404.78027,36436.54688,11,0.005176896,NA,2.435657585,0.000889957,0.108578245,NA,0.000889957,1.813038707,0.312225786,4.079715252,1.387,0.147,NA,0.000635402,5.91e-05,653025.6875,290174,2.337746859,1.293901205,NA,NA,NA,NA,NA,NA,0.0120752,0.0245624,0.06213,NA,NA,NA,NA,16003.37109,7.135987759,16100.34961,NA,2.882283017,0.818169315,0.636919384,NA,NA,NA,NA,NA,NA,NA,NA,0.455441684,0.000979214,8.209052188,0.457036376,224262.875,10.48977336,0.945921142,0.000454525,0.001978727,0.059107875,0.00803805,4.59e-05,0.0011037527593819,473.684403484547,0,0
11,0,15,"ARG","Argentina","Corrientes","AR.CN","Provincia","Province","LAC",115662.031663409,2014,"province",0.2588851,0.0206987,0.0089642,NA,0.342016806722689,1073774.62749506,9.28372614636305,82434.3417054899,0.0767706179627242,"AR.CN",NA,0.014858736,NA,NA,142.8940125,21.42447853,2.53e-05,0,0,2.494412184,0.427588388,0.201657996,NA,NA,NA,NA,NA,NA,0.199942768,NA,NA,NA,22.75437737,NA,NA,NA,10.99687481,NA,12599.54395,0.141101137,0.143076643,0.132922307,9741.891887,0.068602771,NA,NA,NA,NA,NA,NA,NA,NA,0,0.679228723,NA,NA,7.421642303,935.0930786,NA,337.1613753,0.000545182,5.11e-05,0.320771247,NA,NA,14.55078793,NA,1.727066998,NA,18.39865494,4.655712184,NA,NA,0.614251304,NA,NA,26803.83008,886954.5625,78340.64063,271532.0938,5,NA,NA,NA,NA,NA,NA,NA,11.44968128,4.079101305,7.87071228,9.741,3.252,NA,NA,NA,1071897.125,814741,11.41546249,9.124210358,NA,NA,NA,NA,NA,NA,0.0255554,0.074691802,0.258885086,NA,NA,NA,NA,11734.81934,13.14171696,4467.051758,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.246870443,0,1.049726907,0.000109802,89294.4140625,18.3902027,NA,0.001433056,0.03471506,NA,0.039795231,0.235824555,0.0195080576759966,2256.34158460475,0.323582002408437,37426.1518081416
7,0,11,"ARG","Argentina","Catamarca","AR.CT","Provincia","Province","LAC",128975.826617629,2014,"province",0.1386704,0.009101,0.0066109,NA,0.176514584891548,391715.310382562,3.03712192164403,40431.5317003801,0.103216623473036,"AR.CT",NA,0.240388677,NA,NA,34.85394669,10.73135948,0.31868571,36801.79297,35.98360062,1.621410012,0.127282299,0.094409697,NA,NA,NA,NA,NA,NA,0.024338823,NA,NA,NA,31.33003044,NA,NA,NA,3.832478046,NA,6797.247559,0.066461287,0.033346619,0.033694543,4903.836518,0.765728593,NA,NA,NA,NA,NA,NA,NA,NA,0,0.989637315,NA,NA,12.32582855,837.8170776,NA,594.9530627,0.000284007,2.25e-05,0.010362694,NA,NA,54.30676651,NA,0.992700023,NA,9.880689621,1.69446435,NA,NA,0.211352409,NA,NA,4272.026855,301143.2813,16223.56152,55014.17969,2,NA,NA,NA,NA,NA,NA,NA,7.651988506,0.708609676,8.96518898,6.457,0.574,NA,NA,NA,412737.125,293647,3.704514027,2.871185303,NA,NA,NA,NA,NA,NA,0.0107682,0.040893599,0.1386704,NA,NA,NA,NA,15867.83594,15.51505661,14428.48047,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.345098794,0.001135109,3.8972336,0.234983265,102273.7890625,7.836445108,NA,0.000685051,0.023306433,NA,0.001765355,0.006266763,0.0022354694485842,288.321520010432,0,0
