"country","iso3","income","region","pop_dis","rain_exp","pov_1016","SL.TLF.CACT.FE.ZS","HD.HCI.OVRL","SI.POV.GINI","SE.SEC.ENRR","SH.IMM.IDPT","account.t.d.7","LGBT_acc","wbl","ref_idp","EN.ATM.PM25.MC.M3","EG.FEC.RNEW.ZS","wat_qua","WWT.new","waste_rate","waste_managed","BHV.new","FSH.new","EN.ATM.CO2E.PC","forest_loss","agri_value","agri_land","gdp_ghg","gov_effect","cont_corr","lpi_score","water_efficiency_GDP","SG.GEN.PARL.ZS","SH.MED.PHYS.ZS","SH.UHC.SRVS.CV.XD","acc_sani_SDG","acc_water_SDG","rai","rule_law","IT.CEL.SETS.P2","IT.NET.USER.ZS","rapid_trans","displaced","wat_stress_SDG","glob_hunger_index","terror","pop_slums_SDG","heal_01_NDG","habi_01_NDG","habi_02_NDG","infr_02_NDG","food_03_NDG","infr_03_NDG","heal_03_NDG","SH.STA.AIRP.P5","SH.STA.WASH.P5","fao_withdraw_pc","ecos_04_NDG","chloroph_SDG","EG.ELC.ACCS.ZS","reg_qua","ghg_pc","pop_epid","patents","IS.SHP.GCNW.XQ","dai","EG.EGY.PRIM.PP.KD","pop_dis_per","rain_exp_per","pov_1016_per","SL.TLF.CACT.FE.ZS_per","HD.HCI.OVRL_per","SI.POV.GINI_per","SE.SEC.ENRR_per","SH.IMM.IDPT_per","account.t.d.7_per","LGBT_acc_per","wbl_per","ref_idp_per","EN.ATM.PM25.MC.M3_per","EG.FEC.RNEW.ZS_per","wat_qua_per","WWT.new_per","waste_rate_per","waste_managed_per","BHV.new_per","FSH.new_per","EN.ATM.CO2E.PC_per","forest_loss_per","agri_value_per","agri_land_per","gdp_ghg_per","gov_effect_per","cont_corr_per","lpi_score_per","water_efficiency_GDP_per","SG.GEN.PARL.ZS_per","SH.MED.PHYS.ZS_per","SH.UHC.SRVS.CV.XD_per","acc_sani_SDG_per","acc_water_SDG_per","rai_per","rule_law_per","IT.CEL.SETS.P2_per","IT.NET.USER.ZS_per","rapid_trans_per","displaced_per","wat_stress_SDG_per","glob_hunger_index_per","terror_per","pop_slums_SDG_per","heal_01_NDG_per","habi_01_NDG_per","habi_02_NDG_per","infr_02_NDG_per","food_03_NDG_per","infr_03_NDG_per","heal_03_NDG_per","SH.STA.AIRP.P5_per","SH.STA.WASH.P5_per","fao_withdraw_pc_per","ecos_04_NDG_per","chloroph_SDG_per","EG.ELC.ACCS.ZS_per","reg_qua_per","ghg_pc_per","pop_epid_per","patents_per","IS.SHP.GCNW.XQ_per","dai_per","EG.EGY.PRIM.PP.KD_per","Resilience_v2","Inclusion_v2","Sustainability_v2","Efficiency_v2"
"Poland","POL","High income","Europe & Central Asia",0.017231546,0.718076,0.3,48.9099998474121,0.747,30.2,111.970199584961,95,84.2210540771484,4.8,93.8,2.7,20.8778222190899,11.9114882087605,-7.7224838,60.9,0.806024468120071,88.3584085,48.9,8,7.87558153343183,10.2618708860387,7406.318,1563.18128341352,1202400.58105976,0.66265082359314,0.641523778438568,3.5,52.2278422086421,28.695652173913,2.3788,75,98.79661,99.72468,61.9181144939159,0.427449136972427,127.7270912,84.51645192,47.7,0.0474114968929007,34.9,NA,0.00473022459630751,0.01,1.035,44.13243457,0.08714061,0.011538117,8.5891549468,28.5152920832694,0.1933253,37.9,0.1,265.6167415,-2.4,1.515,100,0.884633839130402,0.616399496801623,NA,11.3617761832136,51.6864988315,0.690275073051453,4.13568520275175,0.826666666666667,0.979310344827586,0.771653543307087,0.337662337662338,0.79136690647482,0.80188679245283,0.834645669291339,0.633986928104575,0.768115942028985,0.563758389261745,0.794701986754967,0.793333333333333,0.577922077922078,0.30718954248366,0.0680272108843537,0.738317757009346,0.521212121212121,0.598360655737705,0.335616438356164,0.156862745098039,0.194630872483222,0.351724137931035,0.443298969072165,0.820987654320988,0.539568345323741,0.733766233766234,0.75974025974026,0.798657718120805,0.72108843537415,0.657894736842105,0.60958904109589,0.653333333333333,0.757763975155279,0.742331288343558,0.717557251908397,0.688311688311688,0.669064748201439,0.611940298507463,0.954545454545455,1,0.264900662251656,NA,0.775641025641026,0.971698113207547,0.772727272727273,0.863636363636364,0.181818181818182,0.460176991150443,0.787671232876712,0.46031746031746,0.686131386861314,0.683098591549296,1,0.546052631578947,0.791946308724832,0.818181818181818,0.417177914110429,0.75974025974026,0.46,NA,0.675,0.78448275862069,0.756756756756757,0.562913907284768,0.688591767362723,0.68982314552282,0.509321431822039,0.704991467980429
"Portugal","PRT","High income","Europe & Central Asia",0.0784170807,10.366178,0.5,54.5200004577637,0.776,33.5,120.833976745605,99,87.4609985351563,6.4,97.5,1.92462927973249,8.16075224791735,27.15729838594,-2.3802407,55,1.27201790342675,99.999999707,38.6,33.1,4.72054530881554,44.6116696238338,16196.54,1248.83637412152,2981577.92273685,1.20890891551971,0.849960386753082,3.56,19.8028175377685,40,5.124,82,99.60892,99.90766,83.6981374363384,1.14016306400299,116.4632624,75.34637155,28.1,17.3952118397199,18.4,NA,0.00168861671444975,3.6,1.03,45.47155631,0.02085703,0.00651386,14.78567742,75.8221082086538,0,9.8,0.2,1086.46262,-2.6,3.9125,100,0.885416269302368,-2.15503833762864,NA,7.51066745372976,47.1360288642,0.785273194313049,3.3443540130864,0.66,0.63448275862069,0.669291338582677,0.512987012987013,0.892086330935252,0.622641509433962,0.921259842519685,0.888888888888889,0.789855072463768,0.812080536912752,0.887417218543046,0.886666666666667,0.941558441558442,0.549019607843137,0.380952380952381,0.700934579439252,0.248484848484849,0.795081967213115,0.0342465753424658,0.96078431372549,0.36241610738255,0,0.608247422680412,0.734567901234568,0.827338129496403,0.844155844155844,0.805194805194805,0.818791946308725,0.496598639455782,0.868421052631579,0.958904109589041,0.866666666666667,0.863354037267081,0.785276073619632,0.885496183206107,0.837662337662338,0.510791366906475,0.373134328358209,0.886363636363636,0.680851063829787,0.397350993377483,NA,0.852564102564103,0.933962264150943,0.967532467532468,0.798701298701299,0.792207792207792,0.672566371681416,0.342465753424658,0.119047619047619,1,0.943661971830986,0.774647887323944,0.0723684210526315,0.812080536912752,0.581818181818182,0.417177914110429,0.766233766233766,0.506666666666667,NA,0.583333333333333,0.75,0.885135135135135,0.794701986754967,0.700759756766236,0.7855978965897,0.541545155471678,0.72014066120465
"Qatar","QAT","High income","Middle East & North Africa",0.0026962,1.112203,NA,56.9199981689453,0.615,NA,NA,98,NA,3.2,32.5,1.7,91.1873279323164,0,NA,70,1.33286516853933,99.999811,76.4,6.4,38.9014709306224,NA,10711.24,983.754383626866,1811189.79897057,0.631236374378204,0.725007653236389,3.5,176.527637755103,9.75609756097561,0.0008,68,100,99.5681,NA,0.734099328517914,138.3290367,99.65280421,0,NA,432.4,NA,0.0116618421644089,NA,1.06,82.7734179,0.018766764,0.09563509,10.1187487828,-398.991186700817,0,47.4,0.1,334.9325144,-13.95,6.2875,100,0.598764777183533,-15.120495399252,NA,24.2004384596773,35.7608291376,0.707999289035797,6.40292553912267,0.906666666666667,0.972413793103448,NA,0.616883116883117,0.597122302158273,NA,NA,0.823529411764706,NA,0.308724832214765,0.0264900662251656,0.966666666666667,0.012987012987013,0,NA,0.785046728971963,0.236363636363636,0.786885245901639,0.952054794520548,0.0686274509803922,0,NA,0.505154639175258,0.641975308641975,0.690647482014389,0.727272727272727,0.779220779220779,0.798657718120805,0.925170068027211,0.0855263157894737,0,0.446666666666667,0.919254658385093,0.705521472392638,NA,0.753246753246753,0.841726618705036,1,0,NA,0.0264900662251656,NA,0.692307692307692,NA,0.551948051948052,0.298701298701299,0.805194805194805,0.0353982300884956,0.684931506849315,0.976190476190476,1,0.647887323943662,1,0.467105263157895,1,0.363636363636364,0.417177914110429,0.714285714285714,0.78,NA,0.825,0.655172413793103,0.783783783783784,0.245033112582781,0.579186882272951,0.537596674841545,0.507185272890222,0.680396694929395
"Romania","ROU","High income","Europe & Central Asia",0.057610705,7.206242,4.88571428571429,45.75,0.601,35.8,89.0690994262695,86,37.8348999023438,4.1,NA,2.3,14.6113401886611,NA,-4.2206253,30.4,0.694610690692809,74.4872671,44.2,54.5,NA,4.40449419546121,6001.783,749.444450814067,1401385.40643586,NA,NA,3.1,31.2557836377757,21.8844984802432,2.9807,74,84.30992,100,82.1125959634894,NA,117.0747154,73.65748258,38.6,4.23964338699519,6.3,5,0.00136225916410782,12.1,1.035,50.61979548,0.0592579,0.027318192,8.8140113916,16.77549802171,0.08028156,NA,NA,344.6123274,-0.05,16.45,100,NA,-15.4086557977698,0.0002301,5.49248123380149,25.4702105895,0.644442498683929,3.52,0.72,0.737931034482759,0.385826771653543,0.25974025974026,0.553956834532374,0.490566037735849,0.417322834645669,0.274509803921569,0.41304347826087,0.476510067114094,NA,0.84,0.766233766233766,NA,0.224489795918367,0.560747663551402,0.581818181818182,0.5,0.123287671232877,0.990196078431373,NA,0.675862068965517,0.381443298969072,0.580246913580247,0.597122302158273,NA,NA,0.671140939597315,0.585034013605442,0.427631578947368,0.712328767123288,0.613333333333333,0.416149068322981,0.815950920245399,0.870229007633588,NA,0.525179856115108,0.328358208955224,0.931818181818182,0.843971631205674,0.629139072847682,1,0.871794871794872,0.80188679245283,0.772727272727273,0.649350649350649,0.448051948051948,0.20353982300885,0.76027397260274,0.547619047619048,0.737226277372263,NA,NA,0.434210526315789,0.308724832214765,0.0636363636363636,0.417177914110429,NA,0.793333333333333,1,0.508333333333333,0.5,0.668918918918919,0.768211920529801,0.714740072539992,0.511463194013155,0.501878356804311,0.58715065729841
"Russian Federation","RUS","Upper middle income","Europe & Central Asia",0.07971825,9.372142,0.0142857142857143,55.2400016784668,0.729,37.5,103.763107299805,97,70.236213684082,3.4,73.1,4.9,16.1602238064949,3.30422835092973,-0.23606018,18.5,1.17693682469678,83.5871,79.4,4.3,11.9994319894798,8.41375973051223,15373.79,295.928363019889,787720.969092074,-0.0608857534825802,-0.845211625099182,2.69,24.4402947845195,15.7777777777778,4.0139,74,90.48222,97.08991,NA,-0.815229475498199,164.3876311,82.64216187,16,4.39181585486338,4.1,5.8,0.358879638647885,NA,1.035,45.20338866,0.120712346,0.006814599,12.419699126,-83.6705407206797,0.09866781,49.4,0.1,442.5889075,1.55,3.32,100,-0.546325922012329,-0.694184648180837,0.10038441,27.3574322475885,38.0732188698,0.744089782238007,8.4132177513638,0.653333333333333,0.682758620689655,0.94488188976378,0.551948051948052,0.762589928057554,0.424528301886792,0.68503937007874,0.758169934640523,0.652173913043478,0.342281879194631,0.33112582781457,0.48,0.720779220779221,0.137254901960784,0.72108843537415,0.495327102803738,0.321212121212121,0.549180327868853,0.986301369863014,0.0196078431372549,0.10738255033557,0.448275862068966,0.577319587628866,0.339506172839506,0.381294964028777,0.519480519480519,0.246753246753247,0.442953020134228,0.537414965986395,0.223684210526316,0.904109589041096,0.613333333333333,0.484472049689441,0.558282208588957,NA,0.24025974025974,0.942446043165468,0.522388059701492,0.803030303030303,0.836879432624113,0.728476821192053,0.80952380952381,0.256410256410256,NA,0.772727272727273,0.818181818181818,0.025974025974026,0.663716814159292,0.5,0.801587301587302,0.722627737226277,0.626760563380282,1,0.368421052631579,0.140939597315436,0.654545454545455,0.417177914110429,0.331168831168831,0.48,0.841121495327103,0.858333333333333,0.672413793103448,0.824324324324324,0.119205298013245,0.667828555199827,0.548645920845106,0.486067275204776,0.522393262684483
"Rwanda","RWA","Low income","Sub-Saharan Africa",0.6421888,4.94577,59.2,83.9100036621094,0.374,43.7,44.3190383911133,97,38.6518440246582,2.9,78.1,7.8,43.2102171630293,86.6553742907747,-0.8384332,NA,1.03354901475085,NA,47.3,NA,0.0955339264011145,6.92509897869665,1847.198,1321.52972175747,1144274.56813319,0.206808909773827,0.578351140022278,2.9,50.3159268856862,61.25,0.1371,57,66.57384,57.71328,44.1950894150916,0.117801696062088,76.49153596,NA,0,123.90809957711,6.1,29.1,0.0986797336397857,42.1,1.085,117.641101,0.091958004,NA,19.032010462,NA,46.18230357,121.4,19.3,15.34935303,-0.3,NA,34.7165718078613,0.0864492133259773,2.80993505368743,1.0348,0.0527937512200251,NA,0.427687346935272,4.88485541750085,0.446666666666667,0.855172413793103,0.0551181102362205,1,0.107913669064748,0.179245283018868,0.125984251968504,0.758169934640523,0.449275362318841,0.174496644295302,0.463576158940397,0.166666666666667,0.201298701298701,0.947712418300654,0.625850340136054,NA,0.393939393939394,NA,0.246575342465753,NA,0.959731543624161,0.503448275862069,0.103092783505155,0.765432098765432,0.510791366906475,0.623376623376623,0.727272727272727,0.577181208053691,0.693877551020408,1,0.136986301369863,0.306666666666667,0.31055900621118,0.0858895705521472,0.557251908396947,0.62987012987013,0.115107913669065,NA,0,0.340425531914894,0.642384105960265,0.152380952380952,0.41025641025641,0.433962264150943,0.253246753246753,0.064935064935065,0.155844155844156,NA,0.157534246575342,NA,0.051094890510949,0.309859154929577,0.253521126760563,0.993421052631579,0.395973154362416,NA,0.0736196319018405,0.577922077922078,0.393333333333333,0.682242990654206,0.0333333333333333,NA,0.331081081081081,0.423841059602649,0.341652339161398,0.363402054054928,0.518721986470355,0.436584282455632
"San Marino","SMR","High income","Europe & Central Asia",NA,NA,NA,NA,NA,NA,67.9658966064453,90,NA,NA,80,NA,NA,NA,NA,NA,1.45298566834525,NA,NA,NA,NA,0.497412843662853,NA,0,NA,NA,NA,NA,NA,33.3333333333333,6.1094,NA,100,100,NA,NA,114.4418193,NA,NA,NA,NA,NA,NA,NA,1.03,47.12428936,0.035798228,NA,NA,NA,0,NA,NA,NA,NA,NA,100,NA,NA,NA,1690.75971530864,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.275590551181102,0.366013071895425,NA,NA,0.516556291390728,NA,NA,NA,NA,NA,0.181818181818182,NA,NA,NA,NA,0.958620689655172,NA,0,NA,NA,NA,NA,NA,0.75,0.986301369863014,NA,0.919254658385093,0.815950920245399,NA,NA,0.496402877697842,NA,NA,NA,NA,NA,NA,NA,0.967532467532468,0.727272727272727,0.714285714285714,NA,NA,NA,1,NA,NA,NA,NA,NA,0.417177914110429,NA,NA,NA,1,NA,NA,NA,0.879078455790785,0.580077629601168,0.570219435736677,0.498800959232614
"Saudi Arabia","SAU","High income","Middle East & North Africa",0.005593301,19.946912,NA,21.9500007629395,0.585,NA,111.794799804688,96,64.5637054443359,3,70.6,4.1,87.9454466778152,0.00597654216323794,-3.1990438,11.8,1.43539325807092,91.9136189,74.2,18.5,17.367587810239,NA,NA,20.37536124783,NA,0.323498219251633,0.359760195016861,3.08,29.4897749159106,19.8675496688742,2.5366,74,100,100,NA,0.141409277915955,120.5147446,95.7247356,0,1.96465679577806,883.3,8.5,1.32148913326175,16.2,1.06,90.11791787,0.005452588,0.004476856,15.136365044,-191.5238831163,0,83.7,0.1,705.4129401,-5.7,3.03,100,-0.0757622569799423,14.0462825929919,0.178155,9.60671774302019,62.9705047244,0.669529497623444,5.7986521826045,0.873333333333333,0.310344827586207,NA,0.0779220779220779,0.510791366906475,NA,0.826771653543307,0.686274509803922,0.615942028985507,0.208053691275168,0.28476821192053,0.613333333333333,0.025974025974026,0.0326797385620915,0.299319727891156,0.439252336448598,0.193939393939394,0.631147540983607,0.931506849315068,0.901960784313726,0.0335570469798657,NA,NA,0.0617283950617284,NA,0.642857142857143,0.694805194805195,0.651006711409396,0.564625850340136,0.335526315789474,0.643835616438356,0.613333333333333,0.919254658385093,0.815950920245399,NA,0.636363636363636,0.568345323741007,0.91044776119403,0,0.886524822695036,0.0132450331125827,0.704761904761905,0.153846153846154,0.754716981132076,0.551948051948052,0.24025974025974,0.850649350649351,0.752212389380531,0.328767123287671,0.912698412698413,1,0.387323943661972,1,0.217105263157895,0.966442953020134,0.690909090909091,0.417177914110429,0.519480519480519,0.213333333333333,0.803738317757009,0.633333333333333,0.853448275862069,0.702702702702703,0.304635761589404,0.611305128680401,0.532700001196465,0.46429680189933,0.553127186338593
"Senegal","SEN","Lower middle income","Sub-Saharan Africa",1.0519193,2.651819,38.5,34.9900016784668,0.418,NA,46.2390518188477,82,34.4888343811035,1.7,63.8,6.4,40.6958258953758,42.7117516284132,-1.2306727,0.5,0.447287666272368,18.0284835,53.1,12.8,0.727113125076366,9.36913251361219,NA,183.116306915296,328952.221805744,-0.267815560102463,-0.0249317307025194,2.34,9.45365364772598,43.030303030303,0.0691,45,51.47399,80.67785,24.1259363676235,-0.208249345421791,109.721371,NA,0,47.7918335615819,11.8,17.9,0.137598665748753,29.5,1.08,95.90872168,-0.028243189,0.035513198,22.568991388,52.6924869906651,20.63302603,160.7,23.9,144.0397474,-0.15,8.1025,66.9594497680664,-0.107298389077187,-1.191990086557,12.22965275,NA,16.6059829025,0.350918650627136,4.97676680174836,0.36,0.924137931034483,0.133858267716535,0.142857142857143,0.244604316546763,NA,0.149606299212598,0.209150326797386,0.355072463768116,0.00671140939597315,0.211920529801325,0.333333333333333,0.227272727272727,0.679738562091503,0.530612244897959,0.0934579439252336,0.806060606060606,0.172131147540984,0.486301369863014,0.57843137254902,0.758389261744966,0.393103448275862,NA,0.246913580246914,0.158273381294964,0.441558441558442,0.623376623376623,0.140939597315436,0.285714285714286,0.914473684210526,0.0684931506849315,0.173333333333333,0.229813664596273,0.239263803680982,0.221374045801527,0.532467532467532,0.431654676258993,NA,0,0.560283687943262,0.470198675496689,0.447619047619048,0.358974358974359,0.594339622641509,0.383116883116883,0.181818181818182,0.922077922077922,0.132743362831858,0.0753424657534246,0.238095238095238,0.18978102189781,0.197183098591549,0.225352112676056,0.703947368421053,0.322147651006711,0.263636363636364,0.220858895705521,0.5,0.486666666666667,0.383177570093458,NA,0.387931034482759,0.263513513513513,0.410596026490066,0.393137445004941,0.252415434450489,0.432776996576267,0.340226053286118
"Serbia","SRB","Upper middle income","Europe & Central Asia",0.154829923,20.058131,6.2,47.5400009155273,0.755,36.2,94.4721908569336,96,64.5292739868164,4.2,93.8,7.7,24.7263581904237,21.1738852789742,-4.5995833,1.7,0.728436974556933,NA,42.8,NA,6.40682643835178,1.93413541193227,6375.166,1381.11420714352,NA,0.111619763076305,-0.37024912238121,2.83,8.2158435050841,38.8,3.1131,65,95.53334,85.52212,68.993295314086,-0.146599978208542,96.37095905,77.41677362,0,1.8330086571327,6.1,6.5,0.0110850878199027,3.6,1.035,45.96430413,0.065838938,NA,5.77715621,28.781468065094,0.2131284,62.5,0.7,609.0064043,-1.25,NA,100,0.113143585622311,-0.633365099618385,NA,2.67415699106443,NA,0.686638414859772,6.55752523971291,0.586666666666667,0.282758620689655,0.362204724409449,0.292207792207792,0.81294964028777,0.452830188679245,0.503937007874016,0.686274509803922,0.608695652173913,0.51006711409396,0.794701986754967,0.18,0.474025974025974,0.470588235294118,0.183673469387755,0.186915887850467,0.56969696969697,NA,0.0821917808219178,NA,0.25503355704698,0.820689655172414,0.402061855670103,0.777777777777778,NA,0.584415584415584,0.493506493506494,0.550335570469799,0.251700680272109,0.828947368421053,0.753424657534247,0.406666666666667,0.583850931677019,0.288343558282209,0.786259541984733,0.551948051948052,0.294964028776978,0.417910447761194,0,0.893617021276596,0.642384105960265,0.780952380952381,0.705128205128205,0.933962264150943,0.772727272727273,0.766233766233766,0.376623376623377,NA,0.945205479452055,0.452380952380952,0.678832116788321,0.528169014084507,0.549295774647887,0.276315789473684,0.657718120805369,NA,0.417177914110429,0.590909090909091,0.473333333333333,NA,0.366666666666667,NA,0.743243243243243,0.218543046357616,0.683635491897479,0.532194662339196,0.425203658587798,0.445998752698193
"Sierra Leone","SLE","Low income","Sub-Saharan Africa",0.05247065,47.494987,54.7,57.4000015258789,0.351,35.7,41.7963218688965,93,12.9209833145142,3.1,63.1,7.1,21.6259466795766,77.660558628128,-0.04868811,NA,0.315110864558035,16.2131539,48.8,18.7,0.149104946786926,27.6530848342412,NA,372.027529844771,321894.757379885,-1.1429477930069,-0.492306381464005,2.06,17.6228933705911,12.3287671232877,NA,39,15.65266,60.80699,27.5755893014339,-0.769478440284729,86.13360825,NA,0,114.040489239157,0.5,30.4,0.024508174879263,59.1,1.08,93.96263357,0.100100142,0.017087436,25.060393588,NA,17.11556311,324.1,81.3,28.33707444,-0.05,5.24,26.1,-0.886755645275116,13.2508415278946,32.59412,NA,7.2595511364,0.270076900720596,6.99664375139719,0.74,0.0206896551724138,0.062992125984252,0.636363636363636,0.0431654676258993,0.518867924528302,0.102362204724409,0.529411764705882,0.0434782608695652,0.25503355704698,0.198675496688742,0.246666666666667,0.538961038961039,0.888888888888889,0.775510204081633,NA,0.915151515151515,0.0983606557377049,0.328767123287671,0.911764705882353,0.932885906040268,0.00689655172413794,NA,0.395061728395062,0.151079136690647,0.123376623376623,0.435064935064935,0.0134228187919463,0.448979591836735,0.144736842105263,NA,0.0666666666666667,0.0372670807453416,0.110429447852761,0.297709923664122,0.266233766233766,0.172661870503597,NA,0,0.354609929078014,0.960264900662252,0.114285714285714,0.615384615384615,0.179245283018868,0.383116883116883,0.207792207792208,0.0974025974025974,0.31858407079646,0.0342465753424658,NA,0.204379562043796,0,0.0211267605633803,0.927631578947368,0.308724832214765,0.463636363636364,0.049079754601227,0.168831168831169,0.24,0.196261682242991,NA,0.129310344827586,0.141891891891892,0.198675496688742,0.316161691167091,0.208931676302482,0.490553741674473,0.203429951779438
"Singapore","SGP","High income","East Asia & Pacific",NA,NA,NA,62.0699996948242,0.884,NA,105.844299316406,96,96.3782501220703,4.8,82.5,1,19.0782564997534,0.70863529719762,NA,100,3.85949703891019,99.9546178,45.1,71.4,6.69404629657536,11.830780945434,NA,47117.1353,5277870.43899947,2.23147439956665,2.17483258247375,4.05,518.446087335666,29.4736842105263,2.2936,86,100,100,NA,1.84384071826935,155.6474064,88.94925269,28.5,NA,83.2,NA,0,NA,1.025,159.6754238,0.016910853,0.147157617,3.9745654624,97.6820012924571,0,25.9,0.1,115.5212445,-5.8,NA,100,2.12724256515503,10.0928289408439,14.435,208.771176590944,108.08053689,0.870592057704926,2.39485551302144,NA,NA,NA,0.772727272727273,1,NA,0.755905511811024,0.686274509803922,0.898550724637681,0.563758389261745,0.582781456953642,1,0.616883116883117,0.065359477124183,NA,0.962616822429907,0.0060606060606061,0.762295081967213,0.191780821917808,1,0.241610738255034,0.248275862068966,NA,1,0.956834532374101,1,0.987012987012987,0.973154362416107,0.979591836734694,0.677631578947368,0.575342465753425,0.946666666666667,0.919254658385093,0.815950920245399,NA,0.961038961038961,0.928057553956835,0.73134328358209,0.893939393939394,NA,0.132450331125828,NA,1,NA,1,0.012987012987013,0.818181818181818,0.0176991150442478,0.993150684931507,0.0158730158730159,1,0.76056338028169,1,0.75,0.973154362416107,NA,0.417177914110429,0.993506493506494,0.306666666666667,0.317757009345794,0.975,0.991379310344828,1,0.927152317880795,0.53485831393115,0.772052277196173,0.563233352576521,0.953200735519152
"Slovak Republic","SVK","High income","Europe & Central Asia",0.010922238,19.723568,0.585714285714286,52.3800010681152,0.694,25,91.3626098632813,96,77.9373931884766,5,94.4,2.9,17.5629113438527,13.4091682209694,-7.7388092,43.7,0.92186273058322,NA,47.3,NA,5.97032222520521,8.79786904199652,49527.18,939.799264016437,2041730.6603587,0.707461535930634,0.362984269857407,3.14,171.659940640871,22.6666666666667,3.4156,77,97.93813,99.78773,66.3775696517947,0.52857232093811,135.5967816,82.8536605,NA,4.95706538791515,2.4,5,0,NA,1.035,44.13844173,0.073616099,NA,5.7644656844,60.2862580358675,0,33.5,0.1,102.1127407,-1.2,NA,100,0.808710277080536,-11.4695404379695,NA,4.27315346954918,NA,0.689553916454315,4.47855276589316,0.853333333333333,0.331034482758621,0.661417322834646,0.454545454545455,0.719424460431655,0.990566037735849,0.47244094488189,0.686274509803922,0.72463768115942,0.63758389261745,0.834437086092715,0.766666666666667,0.662337662337662,0.339869281045752,0.0612244897959184,0.626168224299065,0.466666666666667,NA,0.246575342465753,NA,0.288590604026846,0.427586206896552,0.845360824742268,0.62962962962963,0.748201438848921,0.74025974025974,0.701298701298701,0.691275167785235,0.91156462585034,0.473684210526316,0.801369863013699,0.753333333333333,0.701863354037267,0.754601226993865,0.755725190839695,0.714285714285714,0.79136690647482,0.552238805970149,NA,0.829787234042553,0.827814569536424,1,1,NA,0.772727272727273,0.857142857142857,0.305194805194805,NA,0.952054794520548,0.214285714285714,1,0.725352112676056,1,0.763157894736842,0.63758389261745,NA,0.417177914110429,0.746753246753247,0.693333333333333,NA,0.441666666666667,NA,0.75,0.503311258278146,0.749595763581217,0.675273705413161,0.533726593145992,0.697658051917398
"Slovenia","SVN","High income","Europe & Central Asia",0.1614598,20.775922,0,53.810001373291,0.788,24.6,114.489212036133,93,95.4606246948242,5.9,93.8,3.1,16.0239799760869,20.8773961432658,-4.3428326,89.1,1.26052072661163,98.8698692,51,NA,6.11746153347002,3.48346682388526,17819.26,1158.27620427544,2210249.76069395,1.12580597400665,0.870350241661072,3.29,52.1651314662824,27.7777777777778,3.0861,79,99.10957,99.53503,72.0506830239489,1.05779182910919,120.8464227,83.1083578,NA,16.3942805177121,6.3,NA,0,3.7,1.03,44.48798026,0.075486658,0.000156471,8.3326410474,47.7343013105939,NA,22.6,0.1,448.5661199,-2.65,NA,100,0.654117286205292,-18.5157134687171,NA,13.4047352468352,36.6641940237,0.71491801738739,4.58220312656261,0.58,0.262068965517241,1,0.493506493506494,0.913669064748201,1,0.866141732283465,0.529411764705882,0.884057971014493,0.771812080536913,0.794701986754967,0.733333333333333,0.74025974025974,0.464052287581699,0.204081632653061,0.869158878504673,0.260606060606061,0.688524590163934,0.431506849315068,NA,0.275167785234899,0.737931034482759,0.628865979381443,0.697530864197531,0.762589928057554,0.805194805194805,0.811688311688312,0.74496644295302,0.714285714285714,0.631578947368421,0.746575342465753,0.806666666666667,0.782608695652174,0.699386503067485,0.816793893129771,0.818181818181818,0.575539568345324,0.567164179104478,NA,0.695035460992908,0.629139072847682,NA,1,0.915094339622642,0.967532467532468,0.850649350649351,0.285714285714286,0.982300884955752,0.808219178082192,0.293650793650794,NA,0.802816901408451,1,0.361842105263158,0.825503355704698,NA,0.417177914110429,0.720779220779221,0.853333333333333,NA,0.708333333333333,0.663793103448276,0.797297297297297,0.483443708609272,0.69353693400239,0.758802940429918,0.608198896750824,0.69997695165716
"Somalia","SOM","Low income","Sub-Saharan Africa",8.303512272,23.554937,NA,22,NA,36.8,NA,42,NA,1.8,46.9,9.1,32.0345842282344,94.2859666089416,-0.87808337,NA,0.456347831958067,15.2498318,NA,NA,0.0454962362218679,4.54752132281696,NA,38.5366843089405,NA,-2.1910297870636,-1.80031168460846,2,1.36714534515683,24.3636363636364,0.023,25,38.33638,52.43619,38.1905542470346,-2.33204436302185,NA,NA,0,2765.92816439583,24.5,NA,18.3433212651407,72.1,1.135,96.47216457,0.048726777,0.002807828,NA,NA,NA,212.8,86.6,226.0579571,-0.05,11.345,35.2555351257324,-2.25158429145813,-18.9286067498421,32.12475,NA,8.4163428041,NA,NA,0.0266666666666666,0.206896551724138,NA,0.0844155844155844,NA,0.443396226415094,NA,0,NA,0.0201342281879195,0.0993377483443709,0.0600000000000001,0.350649350649351,0.986928104575163,0.605442176870748,NA,0.76969696969697,0.0573770491803279,NA,NA,0.993288590604027,0.648275862068965,NA,0.0740740740740741,NA,0.012987012987013,0,0,0.0408163265306122,0.506578947368421,0.0205479452054795,0,0.15527950310559,0.0552147239263804,0.473282442748092,0,NA,NA,0,0.0212765957446809,0.357615894039735,NA,0.0448717948717948,0.0660377358490566,0.0909090909090909,0.175324675324675,0.571428571428571,0.823008849557522,NA,NA,NA,0.0563380281690141,0.00704225352112675,0.592105263157895,0.308724832214765,0.190909090909091,0.0797546012269939,0.0194805194805195,0.86,0.205607476635514,NA,0.189655172413793,NA,NA,0.217515987329744,0.164782833811537,0.494367505509034,0.0374459006095569
